"","Company","BeanOrigin","ReviewDate_day","ReviewDate","CocoaPercent","CompanyLocation","Rating","BeanType","BroadBeanOrigin","BroadBeanOrigin_cate","CompanyLocation_cate","CocoaPercent_num"
"1096","Meadowlands","Bolivia",1287,2014,"70%","U.S.A.",2.5,NA,"Bolivia","Other","U.S.A.",0.7
"1097","Meadowlands","Venezuela",1287,2014,"70%","U.S.A.",2.75,NA,"Venezuela","Venezuela","U.S.A.",0.7
"1098","Meadowlands","Belize",1287,2014,"70%","U.S.A.",3,"Trinitario","Belize","Other","U.S.A.",0.7
"1099","Meadowlands","Nicaragua, w/ inbs",1291,2014,"70%","U.S.A.",3,NA,"Nicaragua","Other","U.S.A.",0.7
"1100","Meadowlands","Dominican Republic",1291,2014,"70%","U.S.A.",3.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1101","Menakao (aka Cinagra)","Madagascar",837,2012,"80%","Madagascar",2.5,"Trinitario","Madagascar","Madagascar","Other",0.8
"1102","Menakao (aka Cinagra)","Madagascar",841,2012,"72%","Madagascar",2.5,"Trinitario","Madagascar","Madagascar","Other",0.72
"1103","Mesocacao","El Salvador",1494,2015,"80%","Honduras",2.75,NA,"El Salvador","Other","Other",0.8
"1104","Mesocacao","El Salvador",1494,2015,"70%","Honduras",3,NA,"El Salvador","Other","Other",0.7
"1105","Mesocacao","Honduras",1347,2014,"80%","Honduras",3.25,NA,"Honduras","Other","Other",0.8
"1106","Mesocacao","Honduras",1347,2014,"70%","Honduras",3.5,NA,"Honduras","Other","Other",0.7
"1107","Mesocacao","La Tronca, Matagalpa",1351,2014,"70%","Honduras",3.25,NA,"Nicaragua","Other","Other",0.7
"1108","Mesocacao","La Tronca, Matagalpa",1351,2014,"80%","Honduras",3.5,NA,"Nicaragua","Other","Other",0.8
"1109","Metiisto","Fazenda Sempre Firme P., Bahia",1267,2014,"70%","Sweden",3,NA,"Brazil","Other","Other",0.7
"1110","Metiisto","Akesson Estate",1267,2014,"72%","Sweden",3.5,"Trinitario","Madagascar","Madagascar","Other",0.72
"1111","Metropolitan","South America",1688,2015,"70%","Amsterdam",3.5,"Trinitario","South America","Other","Other",0.7
"1112","Michel Cluizel","Chiapas, Mokaya P.",963,2012,"66%","France",3.75,NA,"Mexico","Other","France",0.66
"1113","Michel Cluizel","Carenero Superior, Concepcion",117,2007,"66%","France",3.5,"Trinitario","Venezuela","Venezuela","France",0.66
"1114","Michel Cluizel","Vila Gracinda",135,2007,"67%","France",3.5,"Forastero","Sao Tome","Other","France",0.67
"1115","Michel Cluizel","Carre Amer",24,2006,"60%","France",2,NA,NA,"Other","France",0.6
"1116","Michel Cluizel","Carre Grand Noir",24,2006,"85%","France",2,NA,NA,"Other","France",0.85
"1117","Michel Cluizel","Tamarina",24,2006,"70%","France",3,"Forastero","Sao Tome","Other","France",0.7
"1118","Michel Cluizel","Los Ancones P.",24,2006,"67%","France",4,NA,"Dominican Republic","Dominican Republic","France",0.67
"1119","Michel Cluizel","Mangaro P.",24,2006,"65%","France",4,"Trinitario","Madagascar","Madagascar","France",0.65
"1120","Michel Cluizel","Maralumi P.",24,2006,"64%","France",4,NA,"Papua New Guinea","Other","France",0.64
"1121","Michel Cluizel","Noir Infini",81,2006,"99%","France",2,NA,NA,"Other","France",0.99
"1122","Middlebury","Maya Mountain",1490,2015,"80%","U.S.A.",3.5,"Trinitario","Belize","Other","U.S.A.",0.8
"1123","Middlebury","San Juan Estate",1490,2015,"70%","U.S.A.",3.5,"Trinitario","Trinidad","Other","U.S.A.",0.7
"1124","Middlebury","Oko Caribe",1490,2015,"75%","U.S.A.",3.75,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.75
"1125","Middlebury","Patanemo, Epoch, Donaldo",1490,2015,"75%","U.S.A.",3.75,NA,"Venezuela","Venezuela","U.S.A.",0.75
"1126","Middlebury","Kokoa Kamili",1538,2015,"75%","U.S.A.",3.25,NA,"Tanzania","Other","U.S.A.",0.75
"1127","Middlebury","Matagalpa, Cacao Bisiesto",1538,2015,"70%","U.S.A.",3.5,NA,"Nicaragua","Other","U.S.A.",0.7
"1128","Middlebury","La Red",1117,2013,"75%","U.S.A.",2.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.75
"1129","Middlebury","Belize",1117,2013,"80%","U.S.A.",3.25,"Trinitario","Belize","Other","U.S.A.",0.8
"1130","Middlebury","Houseblend",887,2012,"65%","U.S.A.",1.5,NA,NA,"Other","U.S.A.",0.65
"1131","Middlebury","Alto Beni",887,2012,"75%","U.S.A.",2,"Criollo","Bolivia","Other","U.S.A.",0.75
"1132","Middlebury","Balinese, Java",887,2012,"70%","U.S.A.",2.5,"Criollo","Indonesia","Other","U.S.A.",0.7
"1133","Millcreek Cacao Roasters","Ecuador",1073,2013,"70%","U.S.A.",2.5,"Forastero (Nacional)","Ecuador","Ecuador","U.S.A.",0.7
"1134","Millcreek Cacao Roasters","Ecuador",825,2012,"70%","U.S.A.",3.5,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1135","Mindo","Ecuador",607,2010,"67%","U.S.A.",2.75,NA,"Ecuador","Ecuador","U.S.A.",0.67
"1136","Mindo","Ecuador",607,2010,"77%","U.S.A.",2.75,NA,"Ecuador","Ecuador","U.S.A.",0.77
"1137","Minimal","Acul-du-Nord, 2015",1920,2016,"70%","Japan",3.5,"Criollo, Trinitario","Haiti","Other","Other",0.7
"1138","Mission","Fazenda Camboa, Bahia",1880,2016,"75%","Brazil",3.75,NA,"Brazil","Other","Other",0.75
"1139","Mission","Bahia, Fazenda Venturosa",1626,2015,"70%","Brazil",3.5,"Forastero (Parazinho)","Brazil","Other","Other",0.7
"1140","Mita","Tumaco",955,2012,"65%","Colombia",2.5,NA,"Colombia","Other","Other",0.65
"1141","Moho","Toledo District, w/ nibs",1026,2013,"73%","U.S.A.",3.25,"Trinitario","Belize","Other","U.S.A.",0.73
"1142","Moho","Toledo District",1030,2013,"72%","U.S.A.",3,"Trinitario","Belize","Other","U.S.A.",0.72
"1143","Moho","Umoho R., Toledo District, San Felipe",607,2010,"67%","U.S.A.",2.75,"Trinitario","Belize","Other","U.S.A.",0.67
"1144","Molucca","La Red",1614,2015,"70%","U.S.A.",3,NA,"Domincan Republic","Other","U.S.A.",0.7
"1145","Molucca","Indonesia",1618,2015,"70%","U.S.A.",2.75,NA,"Indonesia","Other","U.S.A.",0.7
"1146","Molucca","Peru",1618,2015,"70%","U.S.A.",3.25,NA,"Peru","Peru","U.S.A.",0.7
"1147","Momotombo","Matagalpa",661,2011,"70%","Nicaragua",2.75,NA,"Nicaragua","Other","Other",0.7
"1148","Momotombo","Mombacho",661,2011,"70%","Nicaragua",2.75,NA,"Nicaragua","Other","Other",0.7
"1149","Momotombo","Oscuro",772,2011,"70%","Nicaragua",3.25,NA,"Nicaragua","Other","Other",0.7
"1150","Monarque","Oko Caribe",1812,2016,"72%","Canada",3.5,NA,"Dominican Republic","Dominican Republic","Canada",0.72
"1151","Monsieur Truffe","Papaua New Guinea",1391,2014,"70%","Australia",3.25,NA,"Papua New Guinea","Other","Australia",0.7
"1152","Montecristi","Manabi",1654,2015,"70%","Ecuador",3.25,NA,"Ecuador","Ecuador","Ecuador",0.7
"1153","Montecristi","Manabi",1654,2015,"63%","Ecuador",3.5,NA,"Ecuador","Ecuador","Ecuador",0.63
"1154","Montecristi","Manabi",1658,2015,"85%","Ecuador",3.5,NA,"Ecuador","Ecuador","Ecuador",0.85
"1155","Muchomas (Mesocacao)","Nicaragua",1462,2015,"70%","U.S.A.",3.5,NA,"Nicaragua","Other","U.S.A.",0.7
"1156","Muchomas (Mesocacao)","Nicaragua",1462,2015,"80%","U.S.A.",3.5,NA,"Nicaragua","Other","U.S.A.",0.8
"1157","Mutari","Kokoa Kamili, batch 1 SRB",1896,2016,"68%","U.S.A.",2.75,NA,"Tanzania","Other","U.S.A.",0.68
"1158","Mutari","Oko Caribe, batch 1 SRB",1896,2016,"71%","U.S.A.",2.75,NA,"Domincan Republic","Other","U.S.A.",0.71
"1159","Mutari","Ambanja, batch 1 SRB",1900,2016,"68%","U.S.A.",2.75,NA,"Madagascar","Madagascar","U.S.A.",0.68
"1160","Mutari","Tien Giang, batch 1 SRB",1900,2016,"80%","U.S.A.",3,"Trinitario","Vietnam","Other","U.S.A.",0.8
"1161","Nahua","Costa Rica, Oscuro",1049,2013,"58%","Costa Rica",2.5,NA,"Costa Rica","Other","Other",0.58
"1162","Nahua","Costa Rica, Oscuro",1049,2013,"70%","Costa Rica",3,NA,"Costa Rica","Other","Other",0.7
"1163","Naive","Trinidad & Tobago",1046,2013,"70%","Lithuania",3.75,NA,"Trinidad, Tobago","Other","Other",0.7
"1164","Naive","Maranon Canyon, Fortunato No. 4",1133,2013,"78%","Lithuania",3.75,"Forastero (Nacional)","Peru","Peru","Other",0.78
"1165","Naive","Grenada",867,2012,"71%","Lithuania",2.5,"Trinitario","Grenada","Other","Other",0.71
"1166","Na�ve","Nicaragua",1379,2014,"70%","Lithuania",3.25,"Criollo","Nicaragua","Other","Other",0.7
"1167","Na�ve","Chuao",1399,2014,"75%","Lithuania",2.75,"Trinitario","Venezuela","Venezuela","Other",0.75
"1168","Na�ve","Barinas",1399,2014,"70%","Lithuania",3,NA,"Venezuela","Venezuela","Other",0.7
"1169","Nanea","Criollo Blend",1007,2013,"85%","U.S.A.",3.5,NA,"Hawaii","Other","U.S.A.",0.85
"1170","Nathan Miller","Peru",1403,2014,"72%","U.S.A.",2.25,NA,"Peru","Peru","U.S.A.",0.72
"1171","Nathan Miller","Hispaniola",1403,2014,"70%","U.S.A.",2.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1172","Nathan Miller","Madagascar",1403,2014,"73.50%","U.S.A.",2.5,"Trinitario","Madagascar","Madagascar","U.S.A.",0.735
"1173","Nathan Miller","Ghana",1403,2014,"70%","U.S.A.",3.5,"Forastero","Ghana","Other","U.S.A.",0.7
"1174","Neuhaus (Callebaut)","Papua New Guinea",531,2010,"70%","Belgium",2.5,"Criollo","Papua New Guinea","Other","Belgium",0.7
"1175","Neuhaus (Callebaut)","Manickchand Estate",230,2008,"67%","Belgium",3.75,"Trinitario","Trinidad","Other","Belgium",0.67
"1176","Neuhaus (Callebaut)","Dark",135,2007,"73%","Belgium",1,NA,NA,"Other","Belgium",0.73
"1177","Neuhaus (Callebaut)","West Africa",15,2006,"73%","Belgium",2,"Forastero","West Africa","Other","Belgium",0.73
"1178","Neuhaus (Callebaut)","Sao Tome",15,2006,"75%","Belgium",2.75,"Forastero","Sao Tome","Other","Belgium",0.75
"1179","Neuhaus (Callebaut)","Ocumare",24,2006,"71%","Belgium",3,"Criollo","Venezuela","Venezuela","Belgium",0.71
"1180","Nibble","Patanemo",1526,2015,"72%","U.S.A.",2.25,"Criollo","Venezuela","Venezuela","U.S.A.",0.72
"1181","Nibble","Elvesia P.",1526,2015,"72%","U.S.A.",2.75,"Trinitario","Dominican Republic","Dominican Republic","U.S.A.",0.72
"1182","Nibble","Ambanja, Sambirano Valley",1526,2015,"72%","U.S.A.",3,"Trinitario","Madagascar","Madagascar","U.S.A.",0.72
"1183","Nibble","Tumbes",1526,2015,"72%","U.S.A.",3,"Criollo","Peru","Peru","U.S.A.",0.72
"1184","Night Owl","Peru",1022,2013,"75%","U.S.A.",2.75,NA,"Peru","Peru","U.S.A.",0.75
"1185","Night Owl","Ecuador",1022,2013,"75%","U.S.A.",3.5,NA,"Ecuador","Ecuador","U.S.A.",0.75
"1186","Noble Bean aka Jerjobo","Ghana",1295,2014,"75%","U.S.A.",3,"Forastero","Ghana","Other","U.S.A.",0.75
"1187","Noble Bean aka Jerjobo","Moho Valley",1299,2014,"75%","U.S.A.",3,"Trinitario","Belize","Other","U.S.A.",0.75
"1188","Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,"75%","U.S.A.",3.25,"Forastero (Nacional)","Peru","Peru","U.S.A.",0.75
"1189","Noir d' Ebine","Venezuela",837,2012,"70%","U.S.A.",3,NA,"Venezuela","Venezuela","U.S.A.",0.7
"1190","Noir d' Ebine","Ecuador",841,2012,"70%","U.S.A.",3,NA,"Ecuador","Ecuador","U.S.A.",0.7
"1191","Nova Monda","La Patriota, cacao Indio, purple label",931,2012,"70%","Nicaragua",3,NA,"Nicaragua","Other","Other",0.7
"1192","Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,"75%","Niacragua",2.75,NA,"Nicaragua","Other","Other",0.75
"1193","Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,"80%","Nicaragua",3.25,"Forastero (Nacional)","Ecuador","Ecuador","Other",0.8
"1194","Nuance","Ghana, 2013",1454,2015,"70%","U.S.A.",3.75,"Forastero","Ghana","Other","U.S.A.",0.7
"1195","Nuance","Ecuador, 2013",1458,2015,"70%","U.S.A.",2.75,"Trinitario","Ecuador","Ecuador","U.S.A.",0.7
"1196","Nuance","Canoabo, 2013",1458,2015,"70%","U.S.A.",3,"Criollo","Venezuela","Venezuela","U.S.A.",0.7
"1197","Nuance","Sambirano Valley, 2012",1458,2015,"70%","U.S.A.",3.5,"Trinitario","Madagascar","Madagascar","U.S.A.",0.7
"1198","Nuance","La Red",1470,2015,"70%","U.S.A.",3.75,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1199","Nugali","Fazenda Leolinda",1876,2016,"70%","Brazil",3.5,"Trinitario (Scavina)","Brazil","Other","Other",0.7
"1200","Oakland Chocolate Co.","Jamaica",478,2010,"70%","U.S.A.",2.5,"Trinitario","Jamaica","Other","U.S.A.",0.7
"1201","Obolo","Pangoa",1638,2015,"70%","Chile",3.75,"Criollo","Peru","Peru","Other",0.7
"1202","Obolo","Pangoa, w/ nibs",1638,2015,"70%","Chile",3.75,"Criollo","Peru","Peru","Other",0.7
"1203","Ocelot","Virunga",1558,2015,"70%","Scotland",3.75,"Forastero","Congo","Other","Other",0.7
"1204","Ocelot","Piura",1558,2015,"75%","Scotland",4,"Criollo","Peru","Peru","Other",0.75
"1205","Ocho","Sang Yum Coop",1760,2016,"100%","New Zealand",2.75,NA,"Samoa","Other","Other",1
"1206","Ocho","Sang Yum Coop",1760,2016,"70%","New Zealand",3.5,NA,"Samoa","Other","Other",0.7
"1207","Ocho","PNG, Devotion",1411,2014,"66%","New Zealand",2.75,NA,"Papua New Guinea","Other","Other",0.66
"1208","Ocho","PNG, Revolution",1411,2014,"70%","New Zealand",3,NA,"Papua New Guinea","Other","Other",0.7
"1209","Ocho","PNG, Voodoo",1411,2014,"88%","New Zealand",3.25,NA,"Papua New Guinea","Other","Other",0.88
"1210","Ocho","PNG, Nib Bar",1411,2014,"74%","New Zealand",3.5,NA,"Papua New Guinea","Other","Other",0.74
"1211","Ohiyo","San Juan Estate, Gran Couva",1594,2015,"70%","U.S.A.",2.75,"Trinitario","Trinidad","Other","U.S.A.",0.7
"1212","Ohiyo","Tanzania",1598,2015,"70%","U.S.A.",3,NA,"Tanzania","Other","U.S.A.",0.7
"1213","Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,"70%","Germany",3.5,"Criollo","Bolivia","Other","Germany",0.7
"1214","Olive and Sinclair","Dominican Republic prototype",486,2010,"72%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.72
"1215","Olive and Sinclair","Ghana prototype",486,2010,"72%","U.S.A.",3,"Forastero","Ghana","Other","U.S.A.",0.72
"1216","Olive and Sinclair","Dark 67",457,2009,"67%","U.S.A.",2.75,NA,"Ghana, Domin. Rep","Other","U.S.A.",0.67
"1217","Olive and Sinclair","Dark 75",457,2009,"75%","U.S.A.",3,NA,"Ghana, Domin. Rep","Other","U.S.A.",0.75
"1218","Olivia","Carribean-Raw",688,2011,"76%","Canada",2,NA,"Carribean","Other","Canada",0.76
"1219","Olivia","Carribean",688,2011,"76%","Canada",2.75,NA,"Carribean","Other","Canada",0.76
"1220","Olivia","Carribean",688,2011,"85%","Canada",2.75,NA,"Carribean","Other","Canada",0.85
"1221","Olivia","Carribean-Raw",688,2011,"85%","Canada",3,NA,"Carribean","Other","Canada",0.85
"1222","Omanhene","Ghana",693,2011,"80%","Ghana",2.75,"Forastero","Ghana","Other","Other",0.8
"1223","Omnom","Kakao Kamili, Kilombero Valley",1816,2016,"70%","Iceland",3.75,"Trinitario","Tanzania","Other","Other",0.7
"1224","Omnom","Papua New Guinea",1247,2014,"70%","Iceland",3,NA,"Papua New Guinea","Other","Other",0.7
"1225","Omnom","Madagascar",1247,2014,"66%","Iceland",3.5,"Trinitario","Madagascar","Madagascar","Other",0.66
"1226","organicfair","Maya Mountain",1161,2013,"74%","Canada",2.75,"Trinitario","Belize","Other","Canada",0.74
"1227","organicfair","La Red",1165,2013,"72%","Canada",2.75,NA,"Dominican Republic","Dominican Republic","Canada",0.72
"1228","organicfair","Nicaraqua",1165,2013,"72%","Canada",2.75,"Trinitario","Nicaragua","Other","Canada",0.72
"1229","organicfair","Caribe",1165,2013,"72%","Canada",3,NA,"Dominican Republic","Dominican Republic","Canada",0.72
"1230","organicfair","Mindo",1165,2013,"72%","Canada",3,"Trinitario","Ecuador","Ecuador","Canada",0.72
"1231","Original Beans (Felchlin)","Papua Kerafat",1438,2014,"68%","Switzerland",2.75,NA,"Papua New Guinea","Other","Switzerland",0.68
"1232","Original Beans (Felchlin)","Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,"80%","Switzerland",3.25,"Blend",NA,"Other","Switzerland",0.8
"1233","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,"66%","Switzerland",3.75,NA,"Bolivia","Other","Switzerland",0.66
"1234","Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,"70%","Switzerland",3,"Forastero","Congo","Other","Switzerland",0.7
"1235","Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,"75%","Switzerland",3,"Criollo","Peru","Peru","Switzerland",0.75
"1236","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,"68%","Switzerland",3.25,NA,"Bolivia","Other","Switzerland",0.68
"1237","Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,"60%","U.S.A.",3,"Criollo","Hawaii","Other","U.S.A.",0.6
"1238","Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,"60%","U.S.A.",3,NA,"Hawaii","Other","U.S.A.",0.6
"1239","Orquidea","Peru",859,2012,"65%","Peru",3,NA,"Peru","Peru","Other",0.65
"1240","Orquidea","Peru",859,2012,"72%","Peru",3,NA,"Peru","Peru","Other",0.72
"1241","Pacari","Sierra Nevada, Tutu Iku",1848,2016,"70%","Ecuador",4,NA,"Colombia","Other","Ecuador",0.7
"1242","Pacari","Garaua",1415,2014,"70%","Ecuador",3.25,NA,"Ecuador","Ecuador","Ecuador",0.7
"1243","Pacari","Cumbia",1415,2014,"70%","Ecuador",3.5,NA,"Ecuador","Ecuador","Ecuador",0.7
"1244","Pacari","Montubia",1415,2014,"70%","Ecuador",3.75,NA,"Ecuador","Ecuador","Ecuador",0.7
"1245","Pacari","Tangara",1415,2014,"70%","Ecuador",4,NA,"Ecuador","Ecuador","Ecuador",0.7
"1246","Pacari","Ecuador, raw",817,2012,"85%","Ecuador",2.75,NA,"Ecuador","Ecuador","Ecuador",0.85
"1247","Pacari","Piura",863,2012,"70%","Ecuador",4,NA,"Peru","Peru","Ecuador",0.7
"1248","Pacari","Nube- prototype",721,2011,"70%","Ecuador",3.5,NA,"Ecuador","Ecuador","Ecuador",0.7
"1249","Pacari","Esmeraldas",224,2008,"60%","Ecuador",2.5,"Forastero (Arriba)","Ecuador","Ecuador","Ecuador",0.6
"1250","Pacari","Manabi",224,2008,"65%","Ecuador",2.75,"Forastero (Arriba)","Ecuador","Ecuador","Ecuador",0.65
"1251","Pacari","Los Rios",224,2008,"72%","Ecuador",3,"Forastero (Arriba)","Ecuador","Ecuador","Ecuador",0.72
"1252","Pacari","Raw",266,2008,"100%","Ecuador",2,"Forastero (Arriba)","Ecuador","Ecuador","Ecuador",1
"1253","Pacari","Raw",266,2008,"70%","Ecuador",3.5,"Forastero (Arriba)","Ecuador","Ecuador","Ecuador",0.7
"1254","Palette de Bine","Lachua",1720,2016,"70%","Canada",2.75,NA,"Guatemala","Other","Canada",0.7
"1255","Palette de Bine","Maya Mtn",1720,2016,"72%","Canada",3,"Trinitario","Belize","Other","Canada",0.72
"1256","Palette de Bine","Silvestre, La Paz, Beni",1570,2015,"70%","Canada",3.25,NA,"Bolivia","Other","Canada",0.7
"1257","Palette de Bine","San Juan Estate, Gran Couva",1570,2015,"70%","Canada",3.25,"Trinitario","Trinidad","Other","Canada",0.7
"1258","Palette de Bine","Kokoa Kamili",1574,2015,"72%","Canada",3.5,NA,"Tanzania","Other","Canada",0.72
"1259","Palette de Bine","Lam Dong",1574,2015,"72%","Canada",3.75,"Trinitario","Vietnam","Other","Canada",0.72
"1260","Palette de Bine","Alto Beni, Palos Blancos",1239,2014,"72%","Canada",2.75,NA,"Bolivia","Other","Canada",0.72
"1261","Palette de Bine","Sambirano",1239,2014,"78%","Canada",3.75,"Trinitario","Madagascar","Madagascar","Canada",0.78
"1262","Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,"75%","Canada",2.75,NA,"Ecuador","Ecuador","Canada",0.75
"1263","Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,"75%","Canada",3.5,"Blend","Trinidad, Ecuador","Other","Canada",0.75
"1264","Palette de Bine","Gran Couva",1399,2014,"70%","Canada",3.75,"Trinitario","Trinidad","Other","Canada",0.7
"1265","Pangea","Matasawalevu",1860,2016,"76%","Spain",3,NA,"Fiji","Other","Other",0.76
"1266","Park 75","South America",1363,2014,"65%","U.S.A.",3.5,NA,"South America","Other","U.S.A.",0.65
"1267","Parliament","Kilombero Valley",1856,2016,"70%","U.S.A.",3.25,NA,"Tanzania","Other","U.S.A.",0.7
"1268","Parliament","Lachua, Q'egchi families",1542,2015,"70%","U.S.A.",3.5,NA,"Guatemala","Other","U.S.A.",0.7
"1269","Parliament","Alto Beni",1251,2014,"70%","U.S.A.",3,NA,"Bolivia","Other","U.S.A.",0.7
"1270","Parliament","Oko Caribe",1255,2014,"70%","U.S.A.",3.5,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.7
"1271","Pascha","Peru",1137,2013,"55%","Peru",2.5,NA,"Peru","Peru","Other",0.55
"1272","Pascha","Peru",1137,2013,"70%","Peru",2.75,NA,"Peru","Peru","Other",0.7
"1273","Patric","Signature Blend",636,2011,"70%","U.S.A.",3.75,"Blend",NA,"Other","U.S.A.",0.7
"1274","Patric","Madagascar",331,2009,"75%","U.S.A.",4,"Trinitario","Madagascar","Madagascar","U.S.A.",0.75
"1275","Patric","Madagascar",439,2009,"67%","U.S.A.",3.5,"Trinitario","Madagascar","Madagascar","U.S.A.",0.67
"1276","Patric","Rio Caribe, Paria Penninsula",439,2009,"70%","U.S.A.",3.5,"Trinitario","Venezuela","Venezuela","U.S.A.",0.7
"1277","Patric","Madagascar",196,2007,"70%","U.S.A.",4,"Trinitario","Madagascar","Madagascar","U.S.A.",0.7
"1278","Patric","Piura, Choc. Garage Exclusive",1034,2013,"67%","U.S.A.",4,NA,"Peru","Peru","U.S.A.",0.67
"1279","Paul Young","Madagascar, w/ shell",1271,2014,"73%","U.K.",2.25,"Trinitario","Madagascar","Madagascar","U.K.",0.73
"1280","Paul Young","Madagascar, w/ shell",1271,2014,"64%","U.K.",2.75,"Trinitario","Madagascar","Madagascar","U.K.",0.64
"1281","Peppalo","Dominican Republic",1454,2015,"82%","U.S.A.",3,NA,"Dominican Republic","Dominican Republic","U.S.A.",0.82
"1282","Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,"70%","Belgium",3.25,"Forastero","Cameroon","Other","Belgium",0.7
"1283","Pierre Marcolini","Chuao",478,2010,"75%","Belgium",3,"Criollo","Venezuela","Venezuela","Belgium",0.75
"1284","Pierre Marcolini","Trinite",478,2010,"75%","Belgium",3.25,"Trinitario","Trinidad","Other","Belgium",0.75
"1285","Pierre Marcolini","Baracoa, Cuba",516,2010,"78%","Belgium",3.75,"Criollo, Forastero","Cuba","Other","Belgium",0.78
"1286","Pierre Marcolini","Peru, Las Pampas P.",531,2010,"85%","Belgium",3,"Criollo","Peru","Peru","Belgium",0.85
"1287","Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,"72%","Belgium",3,"Forastero","Brazil","Other","Belgium",0.72
"1288","Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,"72%","Belgium",3,"Criollo","Mexico","Other","Belgium",0.72
"1289","Pierre Marcolini","Cabosse",111,2007,"70%","Belgium",4,"Blend","Venezuela, Java","Other","Belgium",0.7
"1290","Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,"72%","Belgium",3.75,"Forastero (Nacional)","Ecuador","Ecuador","Belgium",0.72
"1291","Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,"72%","Belgium",4,"Trinitario","Madagascar","Madagascar","Belgium",0.72
"1292","Pierre Marcolini","Fleur de Cacao",166,2007,"85%","Belgium",3.5,"Blend","Venezuela/ Ghana","Other","Belgium",0.85
